x,y,text
8.413394,9.321762,"And Clerval--could aught ill entrench on the noble spirit of Clerval?--yet he might not have been so perfectly humane, so thoughtful in his generosity--so full of kindness and tenderness amidst his passion for adventurous exploit, had she not unfolded to him the real loveliness of beneficence, and made the doing good the end and aim of his soaring ambition."
7.7457037,10.398625,"I feel exquisite pleasure in dwelling on the recollections of childhood, before misfortune had tainted my mind, and changed its bright visions of extensive usefulness into gloomy and narrow reflections upon self."
7.8732567,10.933424,"Besides, in drawing the picture of my early days, I also record those events which led, by insensible steps, to my after tale of misery: for when I would account to myself for the birth of that passion, which afterwards ruled my destiny, I find it arise, like a mountain river, from ignoble and almost forgotten sources; but, swelling as it proceeded, it became the torrent which, in its course, has swept away all my hopes and joys."
6.3280783,12.865063,"Natural philosophy is the genius that has regulated my fate; I desire, therefore, in this narration, to state those facts which led to my predilection for that science."
5.5108795,10.192473,"When I was thirteen years of age, we all went on a party of pleasure to the baths near Thonon: the inclemency of the weather obliged us to remain a day confined to the inn."
6.589429,12.670403,"I opened it with apathy; the theory which he attempts to demonstrate, and the wonderful facts which he relates, soon changed this feeling into enthusiasm."
6.340945,12.11122,"A new light seemed to dawn upon my mind; and, bounding with joy, I communicated my discovery to my father."
6.534436,12.902837,"If, instead of this remark, my father had taken the pains to explain to me, that the principles of Agrippa had been entirely exploded, and that a modern system of science had been introduced, which possessed much greater powers than the ancient, because the powers of the latter were chimerical, while those of the former were real and practical; under such circumstances, I should certainly have thrown Agrippa aside, and have contented my imagination, warmed as it was, by returning with greater ardour to my former studies."
8.217482,12.760329,"It is even possible, that the train of my ideas would never have received the fatal impulse that led to my ruin."
7.943913,8.799573,But the cursory glance my father had taken of my volume by no means assured me that he was acquainted with its contents; and I continued to read with the greatest avidity.
7.929723,9.051979,"When I returned home, my first care was to procure the whole works of this author, and afterwards of Paracelsus and Albertus Magnus."
8.175174,9.618161,I read and studied the wild fancies of these writers with delight; they appeared to me treasures known to few beside myself.
6.192428,12.213132,I have described myself as always having been embued with a fervent longing to penetrate the secrets of nature.
6.9982405,12.6611805,"In spite of the intense labour and wonderful discoveries of modern philosophers, I always came from my studies discontented and unsatisfied."
6.3623953,12.39154,Sir Isaac Newton is said to have avowed that he felt like a child picking up shells beside the great and unexplored ocean of truth.
6.7235155,12.674434,"Those of his successors in each branch of natural philosophy with whom I was acquainted, appeared even to my boy's apprehensions, as tyros engaged in the same pursuit."
10.771245,8.587804,"He had partially unveiled the face of Nature, but her immortal lineaments were still a wonder and a mystery."
7.160021,12.89481,"He might dissect, anatomise, and give names; but, not to speak of a final cause, causes in their secondary and tertiary grades were utterly unknown to him."
7.41803,12.271531,"I had gazed upon the fortifications and impediments that seemed to keep human beings from entering the citadel of nature, and rashly and ignorantly I had repined."
